"KLAC","KLA-Tencor Corporation","7602432688.6","Capital Goods","Electronic Components"
"VLCCF","Knightsbridge Tankers Limited","153953100","Consumer Services","Marine Transportation"
"KONA","Kona Grill, Inc.","78490629","Consumer Services","Restaurants"
"KONG","KongZhong Corporation","156712601.2","Technology","Telecommunications Equipment"
"KOPN","Kopin Corporation","245960620.9952","Technology","Semiconductors"
"KOSS","Koss Corporation","34698718.2","Consumer Non-Durables","Consumer Electronics/Appliances"
"KRFT","Kraft Foods Group, Inc.","27228514105","Consumer Non-Durables","Packaged Foods"
"KTOS","Kratos Defense & Security Solutions, Inc.","320504365.1226","Consumer Services","Telecommunications Equipment"
"KSWS","K-Swiss Inc.","89002070","Consumer Non-Durables","Shoe Manufacturing"
"KUTV","Ku6 Media Co., Ltd.","13668642.4","Consumer Services","Telecommunications Equipment"
"KLIC","Kulicke and Soffa Industries, Inc.","700292514.6","Technology","Semiconductors"
"KVHI","KVH Industries, Inc.","188534300.88","Technology","Radio And Television Broadcasting And Communications Equipment"
"KYTH","Kythera Biopharmaceuticals, Inc.","404619598.4","Consumer Durables","Major Pharmaceuticals"
"LLEN","L&L Energy, Inc.","72721560.6","Energy","Coal Mining"
"FSTR","L.B. Foster Company","330122718.45","Basic Industries","Metal Fabrications"
"LSBK","Lake Shore Bancorp, Inc.","60579146.4","Finance","Savings Institutions"
"LBAI","Lakeland Bancorp, Inc.","267261241.5","Finance","Major Banks"
"LKFN","Lakeland Financial Corporation","424000215.9","Finance","Major Banks"
"LAKE","Lakeland Industries, Inc.","32245659.05","Health Care","Industrial Specialties"
"LACO","Lakes Entertainment, Inc.","60549743.44","Consumer Services","Services-Misc. Amusement & Recreation"
"LRCX","Lam Research Corporation","6271988787","Technology","Industrial Machinery/Components"
"LAMR","Lamar Advertising Company","3645570647.061","Technology","Advertising"
"LANC","Lancaster Colony Corporation","1979891736.68","Consumer Non-Durables","Packaged Foods"
"LNDC","Landec Corporation","271287806.2","Basic Industries","Major Chemicals"
"LARK","Landmark Bancorp Inc.","58920068.79","Finance","Major Banks"
"LSTR","Landstar System, Inc.","2263409965.2","Transportation","Trucking Freight/Courier Services"
"LTRX","Lantronix, Inc.","24342855.2","Technology","Computer Communications Equipment"
"LPSBD","LaPorte Bancorp, Inc.","39715281.791","Finance","Savings Institutions"
"LSCC","Lattice Semiconductor Corporation","433007917.11","Technology","Semiconductors"
"LAWS","Lawson Products, Inc.","65169459.32","Consumer Durables","Industrial Specialties"
"LAYN","Layne Christensen Company","431250885.48","Basic Industries","Engineering & Construction"
"LCAV","LCA-Vision Inc.","70552613.67","Health Care","Medical Specialities"
"LCNB","LCNB Corporation","91404335.2","Finance","Major Banks"
"GAGA","Le Gaga Holdings Limited","57630555.22","Consumer Non-Durables","Farming/Seeds/Milling"
"LBIX","Leading Brands Inc","12530732.04","Consumer Non-Durables","Beverages (Production/Distribution)"
"LEAP","Leap Wireless International, Inc.","473765751.16","Public Utilities","Telecommunications Equipment"
"LTRE","Learning Tree International, Inc.","75230534.75","Consumer Services","Other Consumer Services"
"LGCY","Legacy Reserves LP","1421736556.59","Energy","Oil & Gas Production"
"LMAT","LeMaitre Vascular, Inc.","92446439.4","Health Care","Medical/Dental Instruments"
"LXRX","Lexicon Pharmaceuticals, Inc.","1102369610.04","Consumer Durables","Major Pharmaceuticals"
"LHCG","LHC Group","326934603.7","Health Care","Medical/Nursing Services"
"LBTYA","Liberty Global, Inc.","16525767147.3","Consumer Services","Television Services"
"LBTYB","Liberty Global, Inc.","16578990229.9","Consumer Services","Television Services"
"LBTYK","Liberty Global, Inc.","15533156656.81","Consumer Services","Television Services"
"LINTA","Liberty Interactive Corporation","10899177940.49","Consumer Services","Television Services"
"LINTB","Liberty Interactive Corporation","10931880915.7383","Consumer Services","Television Services"
"LVNTA","Liberty Interactive Corporation","28937507881.94","Consumer Services","Television Services"
"LVNTB","Liberty Interactive Corporation","26842558552.39","Consumer Services","Television Services"
"LMCA","Liberty Media Corporation","13477323622.4","Consumer Services","Television Services"
"LMCB","Liberty Media Corporation","13580222222.5","Consumer Services","Television Services"
"LPHI","Life Partners Holdings Inc","42702701.72","Finance","Life Insurance"
"LIFE","Life Technologies Corporation","8301984224","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"LPNT","LifePoint Hospitals, Inc.","1992003929","Health Care","Hospital/Nursing Management"
"LCUT","Lifetime Brands, Inc.","145240965.84","Capital Goods","Industrial Machinery/Components"
"LFVN","Lifevantage Corporation","358243543.6","Consumer Durables","Major Pharmaceuticals"
"LWAY","Lifeway Foods, Inc.","151597469.42","Consumer Non-Durables","Packaged Foods"
"LGND","Ligand Pharmaceuticals Incorporated","311611246.2","Consumer Durables","Major Pharmaceuticals"
"LTBR","Lightbridge Corporation","24757884.36","Consumer Services","Professional Services"
"LPTH","LightPath Technologies, Inc.","11211599.8","Technology","Semiconductors"
"LIWA","Lihua International, Inc.","121843776.15","Capital Goods","Metal Fabrications"
"LIME","Lime Energy Co.","15388010.688","Basic Industries","Engineering & Construction"
"LLNW","Limelight Networks, Inc.","210305659.2","Miscellaneous","Business Services"
"LMNR","Limoneira Co","260803744.8","Consumer Non-Durables","Farming/Seeds/Milling"
"LINC","Lincoln Educational Services Corporation","86881449.3","Consumer Services","Other Consumer Services"
"LECO","Lincoln Electric Holdings, Inc.","3324407435","Technology","Industrial Machinery/Components"
"LLTC","Linear Technology Corporation","7346046676.8","Technology","Semiconductors"
"LTON","Linktone Ltd.","66405359.6","Technology","Telecommunications Equipment"
"LNCO","Linn Co, LLC","1161875275","Energy","Oil & Gas Production"
"LINE","Linn Energy, LLC","8247697712.11","Energy","Oil & Gas Production"
"LIOX","Lionbridge Technologies, Inc.","196625068.25","Miscellaneous","Business Services"
"LQDT","Liquidity Services, Inc.","1238039670.72","Miscellaneous","Business Services"
"LFUS","Littelfuse, Inc.","1177010237.34","Consumer Durables","Electrical Products"
"LIVE","LiveDeal, Inc.","9200969.82","Technology","EDP Services"
"LPSN","LivePerson, Inc.","868736945.51","Technology","Computer Software: Prepackaged Software"
"JADE","LJ International, Inc.","58151309.76","Consumer Non-Durables","Consumer Specialties"
"LKQ","LKQ Corporation","6067260796.7592","Consumer Services","Motor Vehicles"
"LMIA","LMI Aerospace, Inc.","228483400.68","Capital Goods","Military/Government/Technical"
"LMLP","LML Payment Systems, Inc.","96603659.28","Miscellaneous","Business Services"
"LNBB","LNB Bancorp, Inc.","50367204.36","Finance","Major Banks"
"LOCM","Local Corporation","59426882.82","Miscellaneous","Business Services"
"LNET","LodgeNet Interactive Corporation","8962558.15","Consumer Services","Telecommunications Equipment"
"LOGI","Logitech International S.A.","1344684028.74","Technology","Computer peripheral equipment"
"LOGM","LogMein, Inc.","497162107.05","Technology","Computer Software: Prepackaged Software"
"LOJN","LoJack Corporation","40609062.66","Consumer Durables","Telecommunications Equipment"
"LOOK","LookSmart, Ltd.","14007521.97","Technology","EDP Services"
"LORL","Loral Space and Communications, Inc.","2195127026.4","Technology","Radio And Television Broadcasting And Communications Equipment"
"LABC","Louisiana Bancorp, Inc.","49422649.2","Finance","Savings Institutions"
"LPLA","LPL Financial Holdings Inc.","3063684909.5864","Finance","Investment Bankers/Brokers/Service"
"LRAD","LRAD Corporation","38525653.81","Consumer Non-Durables","Consumer Electronics/Appliances"
"LSBI","LSB Financial Corp.","30917163.64","Finance","Savings Institutions"
"LYTS","LSI Industries Inc.","164066360.07","Consumer Durables","Building Products"
"LTXC","LTX-Credence Corporation","255444293.95","Capital Goods","Electrical Products"
"LUFK","Lufkin Industries, Inc.","1902609000","Technology","Industrial Machinery/Components"
"LULU","lululemon athletica inc.","7358113478.43","Consumer Non-Durables","Apparel"
"LMNX","Luminex Corporation","735702573.12","Health Care","Medical/Dental Instruments"
"LMOS","Lumos Networks Corp.","173905017.02","Public Utilities","Telecommunications Equipment"
"LUNA","Luna Innovations Incorporated","24874901.47","Health Care","Biotechnology: Commercial Physical & Biological Resarch"
"MBTF","M B T Financial Corp","45209355.12","Finance","Major Banks"
"MTSI","M/A-COM Technology Solutions Holdings, Inc.","530005942.76","Technology","Semiconductors"
"MCBC","Macatawa Bank Corporation","81248475","Finance","Major Banks"
"MFNC","Mackinac Financial Corporation","25169256.96","Finance","Major Banks"
"MCBK","Madison County Financial, Inc.","69224940","Finance","Savings Institutions"
"MAGS","Magal Security Systems Ltd.","58755773.4","Consumer Durables","Telecommunications Equipment"
"MGLN","Magellan Health Services, Inc.","1319525582.83","Health Care","Hospital/Nursing Management"
"MPET","Magellan Petroleum Corporation","47823464.675","Energy","Oil & Gas Production"
"MGIC","Magic Software Enterprises Ltd.","156969611.37","Technology","Computer Software: Prepackaged Software"
"CALL","magicJack VocalTec Ltd","447334720","Public Utilities","Telecommunications Equipment"
"MNGA","MagneGas Corporation","46793178.96","Technology","Industrial Machinery/Components"
"MAG","Magnetek, Inc.","37190199.6","Capital Goods","Industrial Machinery/Components"
"MGYR","Magyar Bancorp, Inc.","27294046.8","Finance","Savings Institutions"
"MHLD","Maiden Holdings, Ltd.","612055633.42","Finance","Property-Casualty Insurers"
"MSFG","MainSource Financial Group, Inc.","235739878.5","Finance","Major Banks"
"COOL","Majesco Entertainment Company","45615577.86","Technology","Computer Software: Prepackaged Software"
"MMUS","MakeMusic, Inc.","19545840.93","Technology","Computer Software: Prepackaged Software"
"MMYT","MakeMyTrip Limited","549962154","Consumer Services","Transportation Services"
"MKTAY","Makita Corp.","39000943.47","Technology","Industrial Machinery/Components"
"MAKO","MAKO Surgical Corp.","642335640.45","Health Care","Industrial Specialties"
"MLVFD","Malvern Federal Bancorp, Inc.","65479825","Finance","Banks"
"MANH","Manhattan Associates, Inc.","1235141017.22","Technology","Computer Software: Prepackaged Software"
"LOAN","Manhattan Bridge Capital, Inc","4669983.2741","Finance","Finance Companies"
"MNTX","Manitex International, Inc.","84859759.14","Technology","Industrial Machinery/Components"
"MTEX","Mannatech, Incorporated","13394626.5915","Consumer Durables","Specialty Chemicals"
"MNKD","MannKind Corporation","394780553.64","Consumer Durables","Major Pharmaceuticals"
"MANT","ManTech International Corporation","819965791.2","Consumer Services","Other Consumer Services"
"MAPP","MAP Pharmaceuticals, Inc.","548941298.44","Consumer Durables","Major Pharmaceuticals"
"MCHX","Marchex, Inc.","150292263.66","Miscellaneous","Business Services"
"MARPS","Marine Petroleum Trust","41000000","Energy","Oil & Gas Production"
"LEDR","Market Leader, Inc","164989247.16","Consumer Services","Advertising"
"MKTX","MarketAxess Holdings, Inc.","1151655628.311","Finance","Investment Bankers/Brokers/Service"
"MRLN","Marlin Business Services Corp.","261781456.35","Finance","Major Banks"
"MRTN","Marten Transport, Ltd.","388453982.4","Transportation","Trucking Freight/Courier Services"
"MMLP","Martin Midstream Partners L.P.","798222275.28","Energy","Oil Refining/Marketing"
"MRVL","Marvell Technology Group Ltd.","4220537920","Technology","Semiconductors"
"MASI","Masimo Corporation","1253544918.63","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"MASC","Material Sciences Corporation","89546945.04","Capital Goods","Industrial Specialties"
"MTRX","Matrix Service Company","269724217.32","Basic Industries","Engineering & Construction"
"MAT","Mattel, Inc.","12784841887.5","Consumer Non-Durables","Recreational Products/Toys"
"MATR","Mattersight Corporation","90373788.95","Consumer Services","Professional Services"
"MATW","Matthews International Corporation","812574479.804","Capital Goods","Metal Fabrications"
"MFRM","Mattress Firm Holding Corp.","1122475842.72","Consumer Services","Other Specialty Stores"
"MTSN","Mattson Technology, Inc.","46243529.14","Technology","Industrial Machinery/Components"
"MXIM","Maxim Integrated Products, Inc.","7783496685.36","Technology","Semiconductors"
"MXWL","Maxwell Technologies, Inc.","218680339.43","Energy","Industrial Machinery/Components"
"MAXY","Maxygen, Inc.","70869475.05","Health Care","Biotechnology: Commercial Physical & Biological Resarch"
"MFLR","Mayflower Bancorp, Inc.","21386753.55","Finance","Major Banks"
"MBFI","MB Financial Inc.","1037159188.29","Finance","Major Banks"
"MCGC","MCG Capital Corporation","355508720.97","n/a","n/a"
"MGRC","McGrath RentCorp","639601911.58","Technology","Diversified Commercial Services"
"MDCA","MDC Partners Inc.","369461944.14","Technology","Advertising"
"MEAD","Meade Instruments Corp.","3097611.1206","Capital Goods","Electronic Components"
"MEAS","Measurement Specialties, Inc.","490483175.46","Capital Goods","Industrial Machinery/Components"
"MCOX","Mecox Lane Limited","11922528.12","Consumer Non-Durables","Apparel"
"TAXI","Medallion Financial Corp.","262579003.92","Finance","Finance: Consumer Services"
"MDAS","MedAssets, Inc.","1010677046.4","Technology","Computer Software: Prepackaged Software"
"MDCI","Medical Action Industries Inc.","51958290.76","Health Care","Industrial Specialties"
"MNOV","MediciNova, Inc.","36151180.71","Consumer Durables","Major Pharmaceuticals"
"MDSO","Medidata Solutions, Inc.","1006966204.02","Technology","Computer Software: Prepackaged Software"
"MDVN","Medivation, Inc.","3900527650.2","Consumer Durables","Major Pharmaceuticals"
"MEDW","MEDIWARE Information Systems, Inc.","186763312.68","Technology","EDP Services"
"MEIP","MEI Pharma, Inc.","9536332.08","Consumer Durables","Major Pharmaceuticals"
"MELA","MELA Sciences, Inc","96746241.23","Health Care","Medical/Dental Instruments"
"MPEL","Melco Crown Entertainment Limited","2547279406.6644","Consumer Services","Hotels/Resorts"
"MLNX","Mellanox Technologies, Ltd.","3059995584.42","Technology","Semiconductors"
"MEMP","Memorial Production Partners LP","447527703.87","Energy","Oil & Gas Production"
"MEMS","MEMSIC, Inc.","44890328.1","Technology","Semiconductors"
"MENT","Mentor Graphics Corporation","1712418952.32","Technology","EDP Services"
"MTSL","MER Telemanagement Solutions Ltd.","12883593.59","Public Utilities","Telecommunications Equipment"
"MELI","MercadoLibre, Inc.","3762940296.6","Miscellaneous","Business Services"
"MBWM","Mercantile Bank Corporation","142991632.14","Finance","Major Banks"
"MERC","Mercer International Inc.","417501465.92","Basic Industries","Paper"
"MBVT","Merchants Bancshares, Inc.","179464886.82","Finance","Major Banks"
"MRCY","Mercury Computer Systems","291429341.64","Capital Goods","Electrical Products"
"MRGE","Merge Healthcare Incorporated.","307029002.7033","Technology","EDP Services"
"VIVO","Meridian Bioscience Inc.","775919973.2","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances"
"EBSB","Meridian Interstate Bancorp, Inc.","374398410.88","Finance","Banks"
"MMSI","Merit Medical Systems, Inc.","598664157.9672","Health Care","Medical/Dental Instruments"
"MACK","Merrimack Pharmaceuticals, Inc.","649472628.42","Consumer Durables","Major Pharmaceuticals"
"MERU","Meru Networks, Inc.","55033938.48","Technology","Computer Communications Equipment"
"MSLI","Merus Labs International Inc.","42070614.86","Consumer Durables","Major Pharmaceuticals"
"MLAB","Mesa Laboratories, Inc.","161986879.45","Capital Goods","Industrial Machinery/Components"
"CASH","Meta Financial Group, Inc.","123508050.1875","Finance","Savings Institutions"
"MBLX","Metabolix, Inc.","48217425.96","Basic Industries","Containers/Packaging"
"MEOH","Methanex Corporation","2731929614.8","Basic Industries","Major Chemicals"
"MEILU","METHES ENERGIES INTERNATIONAL LTD","0","Basic Industries","Major Chemicals"
"METR","Metro Bancorp, Inc","179580454.28","Finance","Major Banks"
"MCBI","MetroCorp Bancshares, Inc.","192508192.24","Finance","Major Banks"
"MFRI","MFRI, Inc.","39466777.2","Capital Goods","Pollution Control Equipment"
"MGCD","MGC Diagnostics Corporation","25561359.39","Health Care","Medical/Dental Instruments"
"MGEE","MGE Energy Inc.","1215546222.42","Energy","Electric Utilities: Central"
"MGPI","MGP Ingredients, Inc.","70094953.5","Consumer Non-Durables","Packaged Foods"
"MDH","MHI Hospitality Corporation","38000186.7786","Consumer Services","Real Estate Investment Trusts"
"MCRL","Micrel, Incorporated","569808570.92","Technology","Semiconductors"
"MCHP","Microchip Technology Incorporated","6072259342.05","Technology","Semiconductors"
"MFI","MicroFinancial Incorporated","119091248.64","Finance","Diversified Financial Services"
"MU","Micron Technology, Inc.","5545556070.8","Technology","Semiconductors"
"MCRS","MICROS Systems, Inc.","3894949251.27","Technology","EDP Services"
"MSCC","Microsemi Corporation","1648368243.96","Technology","Semiconductors"
"MSFT","Microsoft Corporation","241461925587.84","Technology","Computer Software: Prepackaged Software"
"MSTR","MicroStrategy Incorporated","1291798522.08","Technology","Computer Software: Prepackaged Software"
"MVIS","Microvision, Inc.","59740800","Capital Goods","Industrial Machinery/Components"
"MVISW","Microvision, Inc.","0","Capital Goods","Industrial Machinery/Components"
"MPB","Mid Penn Bancorp","35010785.2","Finance","Major Banks"
"MCEP","Mid-Con Energy Partners, LP","409473049.38","Energy","Oil & Gas Production"
"MBRG","Middleburg Financial Corporation","121774305.4","Finance","Major Banks"
"MSEX","Middlesex Water Company","296729773.96","Public Utilities","Water Supply"
"MOFG","MidWestOne Financial Group, Inc.","173224330.24","Finance","Major Banks"
"MNDO","MIND C.T.I. Ltd.","36038242.56","Technology","EDP Services"
"MSPD","Mindspeed Technologies, Inc.","138576797.06","Technology","Semiconductors"
"MIPS","MIPS Technologies, Inc.","376031495.64","Technology","Semiconductors"
"MSON","MISONIX, Inc.","29912887.2","Capital Goods","Medical Specialities"
"MSW","Mission West Properties, Inc.","191998129.4","Consumer Services","Real Estate Investment Trusts"
"MIND","Mitcham Industries, Inc.","191706559.87","Technology","Diversified Commercial Services"
"MITK","Mitek Systems, Inc.","86844706.55","Technology","Computer peripheral equipment"
"MITL","Mitel Networks Corporation","133612498.62","Technology","Radio And Television Broadcasting And Communications Equipment"
"MKSI","MKS Instruments, Inc.","1239318674.5632","Capital Goods","Industrial Machinery/Components"
"MINI","Mobile Mini, Inc.","775363474.56","Capital Goods","Metal Fabrications"
"MOCO","MOCON, Inc.","81038850.4","Capital Goods","Industrial Machinery/Components"
"MPAC","MOD-PAC CORP.","16332939.61","Consumer Durables","Containers/Packaging"
"MLNK","ModusLink Global Solutions, Inc","130187054.48","Miscellaneous","Business Services"
"MOLX","Molex Incorporated","4695026714.78","Capital Goods","Electrical Products"
"MOLXA","Molex Incorporated","3850381336.66","Capital Goods","Electrical Products"
"MNTA","Momenta Pharmaceuticals, Inc.","723569448","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"MCRI","Monarch Casino & Resort, Inc.","143659278.8","Consumer Services","Hotels/Resorts"
"MNRK","Monarch Financial Holdings, Inc.","61440350.25","Finance","Major Banks"
"MNRKP","Monarch Financial Holdings, Inc.","0","Finance","Major Banks"
"MDLZ","Mondelez International, Inc.","47933265492.52","Consumer Non-Durables","Packaged Foods"
"MPWR","Monolithic Power Systems, Inc.","647884026.36","Technology","Semiconductors"
"TYPE","Monotype Imaging Holdings Inc.","505972764.99","Technology","EDP Services"
"MNRO","Monro Muffler Brake, Inc.","1041638068.8","Consumer Services","Automotive Aftermarket"
"MNST","Monster Beverage Corporation","9406981072.2736","Consumer Non-Durables","Beverages (Production/Distribution)"
"MHGC","Morgans Hotel Group Co.","197818438.5","Consumer Services","Hotels/Resorts"
"MORN","Morningstar, Inc.","3056616894.36","Finance","Investment Managers"
"MOSY","MoSys, Inc.","159371952.24","Technology","Semiconductors"
"MPAA","Motorcar Parts of America, Inc.","62805533.14","Energy","Industrial Machinery/Components"
"MOTR","Motricity, Inc.","19157818.055","Miscellaneous","Business Services"
"MOVE","Move, Inc.","319243142.96","Finance","Real Estate"
"MSBF","MSB Financial Corp.","30543152.75","Finance","Savings Institutions"
"MNTG","MTR Gaming Group, Inc.","101891310.08","Consumer Services","Hotels/Resorts"
"MTSC","MTS Systems Corporation","831605293.827","Capital Goods","Industrial Machinery/Components"
"MBND","Multiband Corporation","43391218","Public Utilities","Telecommunications Equipment"
"LABL","Multi-Color Corporation","354790150","Miscellaneous","Publishing"
"MFLX","Multi-Fineline Electronix, Inc.","507008310.6","Technology","Electrical Products"
"MGAM","Multimedia Games Holding Company, Inc.","432449263.1","Consumer Services","Services-Misc. Amusement & Recreation"
"MFSF","MutualFirst Financial Inc.","83694587.13","Finance","Major Banks"
"MWIV","MWI Veterinary Supply, Inc.","1301839236.6","Health Care","Medical Specialities"
"MYL","Mylan Inc.","9598428427.68","Consumer Durables","Major Pharmaceuticals"
"MYRG","MYR Group, Inc.","407793840.36","Basic Industries","Water Supply"
"MYRX","Myrexis, Inc","64317199.2","Consumer Durables","Major Pharmaceuticals"
"MYGN","Myriad Genetics, Inc.","2107511657.16","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances"
"NABI","Nabi Biopharmaceuticals","50991100.2","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"NANO","Nanometrics Incorporated","294789821.76","Capital Goods","Industrial Machinery/Components"
"NSPH","Nanosphere, Inc.","169393119.74","Health Care","Medical/Dental Instruments"
"NSSC","NAPCO Security Technologies, Inc.","64003101.2621","Consumer Durables","Telecommunications Equipment"
"NASB","NASB Financial Inc.","173795593.26","Finance","Savings Institutions"
"QQQX","NASDAQ Premium Income and Growth Fund Inc.","294572175.62","n/a","n/a"
"NAFC","Nash-Finch Company","240975504.63","Consumer Non-Durables","Food Distributors"
"NATH","Nathan&#39;s Famous, Inc.","138013327.65","Consumer Services","Restaurants"
"NAUH","National American University Holdings, Inc.","101534893.8","Consumer Services","Other Consumer Services"
"NKSH","National Bankshares, Inc.","217865215.7872","Finance","Major Banks"
"FIZZ","National Beverage Corp.","696330267.2","Consumer Non-Durables","Beverages (Production/Distribution)"
"NCMI","National CineMedia, Inc.","874366334.84","Consumer Services","Advertising"
"NATI","National Instruments Corporation","2910556486.38","Technology","Computer Software: Prepackaged Software"
"NATL","National Interstate Corporation","504437983","Finance","Property-Casualty Insurers"
"NPBC","National Penn Bancshares, Inc.","1296901869.9075","Finance","Major Banks"
"NPBCO","National Penn Bancshares, Inc.","0","Finance","Major Banks"
"NRCI","National Research Corporation","338042709.77","Health Care","Biotechnology: Commercial Physical & Biological Resarch"
"NSEC","National Security Group, Inc.","20867189.34","Finance","Life Insurance"
"NTSC","National Technical Systems, Inc.","82227420.66","Health Care","Precision Instruments"
"NWLI","National Western Life Insurance Company","511592892.25","Finance","Life Insurance"
"NAII","Natural Alternatives International, Inc.","43581502.5587","Consumer Durables","Specialty Chemicals"
"NATR","Nature&#39;s Sunshine Products, Inc.","265364492","Consumer Durables","Major Pharmaceuticals"
"BABY","Natus Medical Incorporated","337614515.94","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"NVSL","Naugatuck Valley Financial Corporation","50766008","Finance","Savings Institutions"
"NMAR","Nautilus Marine Acquisition Corp.","17373472.75","Finance","Business Services"
"NMARW","Nautilus Marine Acquisition Corp.","0","Finance","Business Services"
"NAVR","Navarre Corporation","63600806.34","Technology","Retail: Computer Software & Peripheral Equipment"
"NBTF","NB&T FINANCIAL GROUP INC","58667063.82","Finance","Commercial Banks"
"NBTB","NBT Bancorp Inc.","695787496.8108","Finance","Major Banks"
"NCIT","NCI, Inc.","71641528.86","Technology","EDP Services"
"NKTR","Nektar Therapeutics","1124964288.91","Consumer Durables","Major Pharmaceuticals"
"NEOG","Neogen Corporation","977460948.39","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances"
"NEON","Neonode Inc.","136965695.3","Capital Goods","Industrial Machinery/Components"
"NEPT","Neptune Technologies & Bioresources Inc","239993600.15","Consumer Durables","Major Pharmaceuticals"
"UEPS","Net 1 UEPS Technologies, Inc.","404932182.48","Finance","Investment Bankers/Brokers/Service"
"NETE","Net Element International, Inc.","170898872.04","Technology","EDP Services"
"NETC","NET Servicos de Comunicacao S.A.","13881090.3","Consumer Services","Television Services"
"NTAP","NetApp, Inc.","10881283052","Technology","Electronic Components"
"NTES","NetEase, Inc.","3995556338.34","Miscellaneous","Business Services"
"NFLX","Netflix, Inc.","3608616604.68","Consumer Services","Consumer Electronics/Video Chains"
"NTGR","NETGEAR, Inc.","1420058692.32","Public Utilities","Telecommunications Equipment"
"NLST","Netlist, Inc.","32112310.62","Technology","Semiconductors"
"NTCT","NetScout Systems, Inc.","1049870601.96","Technology","EDP Services"
"NTWK","NetSol Technologies Inc.","45205365.36","Technology","Computer Software: Prepackaged Software"
"NTSP","NetSpend Holdings, Inc.","768772346.1754","Finance","Finance: Consumer Services"
"NBIX","Neurocrine Biosciences, Inc.","515347161.42","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"NURO","NeuroMetrix, Inc.","7182016.8","Health Care","Medical/Dental Instruments"
"IQNT","Neutral Tandem, Inc.","248928032.25","Public Utilities","Telecommunications Equipment"
"NCBC","New Century Bancorp, Inc. (NC)","39753407","Finance","Major Banks"
"NEBS","New England Bancshares, Inc.","79971808.68","Finance","Savings Institutions"
"NOOF","New Frontier Media, Inc.","32365783.87","Consumer Services","Movies/Entertainment"
"NHTB","New Hampshire Thrift Bancshares, Inc.","76544119.8566","Finance","Savings Institutions"
"HAVNP","New York Community Bancorp, Inc.","0","Finance","Banks"
"NYMT","New York Mortgage Trust, Inc.","328397102.75","Consumer Services","Real Estate Investment Trusts"
"NBBC","NewBridge Bancorp","71077640.72","Finance","Major Banks"
"NEWL","NewLead Holdings Ltd.","8769095.72","Transportation","Marine Transportation"
"NLNK","NewLink Genetics Corporation","295743886.2","Consumer Durables","Major Pharmaceuticals"
"NFSB","Newport Bancorp, Inc.","60417918","Finance","Savings Institutions"
"NEWP","Newport Corporation","403181054.88","Capital Goods","Medical Specialities"
"NWS","News Corporation","20250491368.08","Consumer Services","Television Services"
"NWSA","News Corporation","39079213210.97","Consumer Services","Television Services"
"NEWS","NewStar Financial, Inc.","594331194.24","Finance","Finance: Consumer Services"
"NEWT","Newtek Business Services Inc.","69802221.06","Miscellaneous","Business Services"
"NXST","Nexstar Broadcasting Group, Inc.","180048591.74","Consumer Services","Broadcasting"
"NEXS","Nexxus Lighting, Inc.","21283348.256","Basic Industries","Telecommunications Equipment"
"NFEC","NF Energy Saving Corporation","4634055.87","Capital Goods","Metal Fabrications"
"NGPC","NGP Capital Resources Company","155419317.71","n/a","n/a"
"EGOV","NIC Inc.","892144588.92","Consumer Services","Professional Services"
"NICE","NICE-Systems Limited","1283124825.6366","Technology","Computer Manufacturing"
"NICK","Nicholas Financial, Inc.","156074852.44","Finance","Finance Companies"
"NIHD","NII Holdings, Inc.","1295785382.65","Public Utilities","Telecommunications Equipment"
"NINE","Ninetowns Internet Technology Group Company Limited","52663116.8","Technology","Computer Software: Prepackaged Software"
"NNBR","NN, Inc.","139250558.44","Capital Goods","Metal Fabrications"
"NDSN","Nordson Corporation","3685967235","Capital Goods","Industrial Machinery/Components"
"NSYS","Nortech Systems Incorporated","8448415.36","Capital Goods","Industrial Machinery/Components"
"NTK","Nortek Inc.","897939433.14","Consumer Durables","Home Furnishings"
"NOVB","North Valley Bancorp","96786318.72","Finance","Major Banks"
"NBN","Northeast Bancorp","96150663.66","Finance","Major Banks"
"NECB","Northeast Community Bancorp, Inc.","65120472.8","Finance","Savings Institutions"
"NTIC","Northern Technologies International Corporation","48110100.08","Capital Goods","Industrial Specialties"
"NTRS","Northern Trust Corporation","11328336193.2","Finance","Major Banks"
"NFBK","Northfield Bancorp, Inc.","649739916.48","Finance","Savings Institutions"
"NRIM","Northrim BanCorp Inc","133422081.16","Finance","Savings Institutions"
"NWBI","Northwest Bancshares, Inc.","1193348924.32","Finance","Major Banks"
"NWPX","Northwest Pipe Company","215433542.24","Basic Industries","Steel/Iron Ore"
"NWFL","Norwood Financial Corp.","104064022.25","Finance","Major Banks"
"NVMI","Nova Measuring Instruments Ltd.","199841100","Capital Goods","Electronic Components"
"NVDQ","Novadaq Technologies Inc","469266265.44","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"NVTL","Novatel Wireless, Inc.","57221230.88","Consumer Durables","Telecommunications Equipment"
